id,pool,sid,name,postal,province,address,city
a2t5o00000001F6AAI,Sobeys_Covid_Pool?,8883,Safeway Cornerstone - COVID - PFIZER,T4V 4T1,Alberta,"200, 6800 - 48 Avenue",Camrose
a2t5o00000001F8AAI,Sobeys_Covid_Pool?,8886,Safeway Callingwood - COVID - PFIZER,T5T 4J5,Alberta,"600, 6655 - 178 Street NW",Edmonton
a2t5o000000088lAAA,Sobeys_Covid_Pool?,8991,Safeway Chestermere Station - COVID - MODERNA,T1X 1V2,Alberta,"100, 135 Chestermere Station Way",Chestermere
a2t5o0000000879AAA,Sobeys_Covid_Pool?,8886,Safeway Callingwood - COVID - MODERNA,T5T 4J5,Alberta,"600, 6655 - 178 Street NW",Edmonton
a2t5o000000084PAAQ,Sobeys_Covid_Pool?,5386,Sobeys Mahogany - COVID - MODERNA,T3M 2P8,Alberta,"1200, 7 Mahogany Plaza SE",Calgary
a2t5o000000087OAAQ,Sobeys_Covid_Pool?,8891,Safeway Westmount Centre - COVID - MODERNA,T5M 3L7,Alberta,"601, 111 Ave and Groat Road",Edmonton
a2t5o00000002DuAAI,Sobeys_Covid_Pool?,8989,Safeway South Trail Crossing - COVID - MODERNA,T2Z 3V8,Alberta,"#100, 4915 - 130 Avenue SE",Calgary
a2t5o000000087xAAA,Sobeys_Covid_Pool?,8913,Safeway North Hill Center - COVID - MODERNA,T2N 1M7,Alberta,"#1846,1632 - 14 Avenue NW",Calgary
a2t5o000000083gAAA,Sobeys_Covid_Pool?,8898,Safeway Bonnie Doon - COVID - MODERNA,T6C 0Y6,Alberta,"#185, 8330 - 82 Avenue NW",Edmonton
a2t5o0000000861AAA,Sobeys_Covid_Pool?,5172,Sobeys Airdrie - COVID - MODERNA,T4B 0V7,Alberta,"100, 65 MacKenzie Way SW",Airdrie
a2t5o000000087dAAA,Sobeys_Covid_Pool?,8904,Safeway Southgate - COVID - MODERNA,T6H 4M6,Alberta,"100A, 5015 - 111 Street NW",Edmonton
a2t5o000000087ZAAQ,Sobeys_Covid_Pool?,8920,Safeway West Lethbridge - COVID - MODERNA,T1J 4T3,Alberta,"1, 550 University Drive W.",Lethbridge
a2t5o0000003herAAA,Sobeys_Covid_Pool?,8991,Safeway Chestermere Station - COVID - ASTRAZENECA,T1X 1V2,Alberta,"100, 135 Chestermere Station Way",Chestermere
a2t5o0000003i1mAAA,Sobeys_Covid_Pool?,8891,Safeway Westmount Centre - COVID - ASTRAZENECA,T5M 3L7,Alberta,"601, 111 Ave and Groat Road",Edmonton
a2t5o0000003htoAAA,Sobeys_Covid_Pool?,8823,Safeway Beacon Heights - COVID - ASTRAZENECA,T2E 2S6,Alberta,"#20, 1818 Centre Street NE",Calgary
a2t5o0000003i2GAAQ,Sobeys_Covid_Pool?,8913,Safeway North Hill Center - COVID - ASTRAZENECA,T2N 1M7,Alberta,"#1846,1632 - 14 Avenue NW",Calgary
a2t5o000000087TAAQ,Sobeys_Covid_Pool?,8892,Safeway Northgate Centre - COVID - MODERNA,T5E 5R8,Alberta,"200, 9499 - 137 Avenue NW",Edmonton
a2t5o000000083vAAA,Sobeys_Covid_Pool?,1130,Sobeys Okotoks - COVID - MODERNA,T1S 2E1,Alberta,"700 Cornerstone, 201 Southridge Drive",Okotoks
a2t5o0000000853AAA,Sobeys_Covid_Pool?,8823,Safeway Beacon Heights - COVID - MODERNA,T2E 2S6,Alberta,"#20, 1818 Centre Street NE",Calgary
a2t5o0000003hqVAAQ,Sobeys_Covid_Pool?,8898,Safeway Bonnie Doon - COVID - ASTRAZENECA,T6C 0Y6,Alberta,"#185, 8330 - 82 Avenue NW",Edmonton
a2t5o0000003i2fAAA,Sobeys_Covid_Pool?,8989,Safeway South Trail Crossing - COVID - ASTRAZENECA,T2Z 3V8,Alberta,"#100, 4915 - 130 Avenue SE",Calgary
a2t5o0000003hm0AAA,Sobeys_Covid_Pool?,8892,Safeway Northgate Centre - COVID - ASTRAZENECA,T5E 5R8,Alberta,"200, 9499 - 137 Avenue NW",Edmonton
a2t5o0000003hilAAA,Sobeys_Covid_Pool?,1130,Sobeys Okotoks - COVID - ASTRAZENECA,T1S 2E1,Alberta,"700 Cornerstone, 201 Southridge Drive",Okotoks
a2t5o0000003hhZAAQ,Sobeys_Covid_Pool?,5172,Sobeys Airdrie - COVID - ASTRAZENECA,T4B 0V7,Alberta,"100, 65 MacKenzie Way SW",Airdrie
a2t5o0000003hvgAAA,Sobeys_Covid_Pool?,5386,Sobeys Mahogany - COVID - ASTRAZENECA,T3M 2P8,Alberta,"1200, 7 Mahogany Plaza SE",Calgary
a2t5o0000003hzmAAA,Sobeys_Covid_Pool?,8886,Safeway Callingwood - COVID - ASTRAZENECA,T5T 4J5,Alberta,"600, 6655 - 178 Street NW",Edmonton
a2t5o0000003i1cAAA,Sobeys_Covid_Pool?,8883,Safeway Cornerstone - COVID - ASTRAZENECA,T4V 4T1,Alberta,"200, 6800 - 48 Avenue",Camrose
a2t5o0000003hqkAAA,Sobeys_Covid_Pool?,8904,Safeway Southgate - COVID - ASTRAZENECA,T6H 4M6,Alberta,"100A, 5015 - 111 Street NW",Edmonton
a2t5o00000001E3AAI,Sobeys_Covid_Pool?,1104,Sobeys Uplands - COVID - PFIZER,T1H 6T3,Alberta,327 Bluefox Boulevard N,Lethbridge
a2t5o00000001E4AAI,Sobeys_Covid_Pool?,1110,Sobeys Tuscany Boulevard - COVID - PFIZER,T3L 2V7,Alberta,2020-11300 Tuscany Boulevard NW,Calgary
a2t5o00000001E5AAI,Sobeys_Covid_Pool?,1117,Sobeys Bridlewood - COVID - PFIZER,T2Y 4S6,Alberta,100-2335 162 Avenue SW,Calgary
a2t5o00000001E7AAI,Sobeys_Covid_Pool?,8847,Safeway Shawnessey - COVID - PFIZER,T2Y 2Z3,Alberta,70 Shawville Boulevard SE,Calgary
a2t5o00000001E8AAI,Sobeys_Covid_Pool?,8849,Safeway Beddington - COVID - PFIZER,T3K 2A8,Alberta,8120 Beddington Blvd NW,Calgary
a2t5o00000001E9AAI,Sobeys_Covid_Pool?,8852,Safeway West Hills Towne Centre - COVID - PFIZER,T3H 3C8,Alberta,200 Stewart Green SW,Calgary
a2t5o00000001EAAAY,Sobeys_Covid_Pool?,8854,Safeway Fairway Plaza - COVID - PFIZER,T1K 6Z3,Alberta,2750 Fairway Plaza Road S.,Lethbridge
a2t5o00000001EBAAY,Sobeys_Covid_Pool?,8898,Safeway Bonnie Doon - COVID - PFIZER,T6C 0Y6,Alberta,#185 8330 - 82 Avenue NW,Edmonton
a2t5o00000001ECAAY,Sobeys_Covid_Pool?,8899,Safeway Wetaskiwin - COVID - PFIZER,T9A 2B1,Alberta,3901 - 56 Street,Wetaskiwin
a2t5o00000001EDAAY,Sobeys_Covid_Pool?,8900,Safeway The Grange - COVID - PFIZER,T5T 1K8,Alberta,2534 Guardian Road,Edmonton
a2t5o00000001EEAAY,Sobeys_Covid_Pool?,8903,Safeway Aspen Landing - COVID - PFIZER,T3H 0N6,Alberta,375 Aspen Glen Landing SW,Calgary
a2t5o00000001EFAAY,Sobeys_Covid_Pool?,1129,Sobeys Royal Oak - COVID - PFIZER,T3G 5T4,Alberta,125-8888 Country Hills Boulevard NW,Calgary
a2t5o00000001EGAAY,Sobeys_Covid_Pool?,1130,Sobeys Okotoks - COVID - PFIZER,T1S 2E1,Alberta,700 Cornerstone 201 Southridge Drive,Okotoks
a2t5o00000001EHAAY,Sobeys_Covid_Pool?,1139,Sobeys Country Hills - COVID - PFIZER,T3K 5H2,Alberta,200-500 Country Hills Boulevard NE,Calgary
a2t5o00000001EIAAY,Sobeys_Covid_Pool?,1145,Sobeys Millrise - COVID - PFIZER,T2Y 5G7,Alberta,2000-150 Millrise  Boulevard SW,Calgary
a2t5o00000001EJAAY,Sobeys_Covid_Pool?,1147,Sobeys Village Mall - COVID - PFIZER,T4N 4C6,Alberta,200-6380 50 Ave,Red Deer
a2t5o00000001EKAAY,Sobeys_Covid_Pool?,3132,Sobeys Beaumaris - COVID - PFIZER,T5X 6C3,Alberta,15367 Castledowns Road NW,Edmonton
a2t5o00000001ELAAY,Sobeys_Covid_Pool?,3143,Sobeys Mill Woods - COVID - PFIZER,T6L 7G5,Alberta,5011 23 Avenue NW,Edmonton
a2t5o00000001EMAAY,Sobeys_Covid_Pool?,3153,Sobeys Nottingham - COVID - PFIZER,T8A 6G3,Alberta,688 Wye Road,Sherwood Park
a2t5o00000001ENAAY,Sobeys_Covid_Pool?,3184,Sobeys Beaumont - COVID - PFIZER,T4X 1T8,Alberta,5802 - 50th Street,Beaumont
a2t5o00000001EOAAY,Sobeys_Covid_Pool?,5191,Sobeys Nolan Hill - COVID - PFIZER,T3R 0J3,Alberta,700 Nolan Hill Blvd NW,Calgary
a2t5o00000001EPAAY,Sobeys_Covid_Pool?,5386,Sobeys Mahogany - COVID - PFIZER,T3M 2P8,Alberta,1200 7 Mahogany Plaza SE,Calgary
a2t5o00000001EQAAY,Sobeys_Covid_Pool?,8801,Safeway Medicine Hat Mall - COVID - PFIZER,T1B 2R4,Alberta,3292 Dunmore Road SE,Medicine Hat
a2t5o00000001ERAAY,Sobeys_Covid_Pool?,8803,Safeway Northgate - COVID - PFIZER,T2A 7R4,Alberta,399 - 36 Street NE,Calgary
a2t5o00000001ESAAY,Sobeys_Covid_Pool?,8805,IGA Banff - COVID - PFIZER,T1L 1B4,Alberta,318 Marten Street (BOX 1450),Banff
a2t5o00000001ETAAY,Sobeys_Covid_Pool?,8809,Safeway Westbrook Mall - COVID - PFIZER,T3C 1S2,Alberta,1200 - 37 Street SW,Calgary
a2t5o00000001EUAAY,Sobeys_Covid_Pool?,8812,Safeway Downtown - COVID - PFIZER,T2R 0E6,Alberta,813 - 11 Avenue SW,Calgary
a2t5o00000001EVAAY,Sobeys_Covid_Pool?,8816,Safeway Market Mall - COVID - PFIZER,T3A 0E2,Alberta,3625 Shaganappi Trail NW,Calgary
a2t5o00000001EWAAY,Sobeys_Covid_Pool?,8820,Safeway Mission - COVID - PFIZER,T2S 2H6,Alberta,524 Elbow Drive SW,Calgary
a2t5o00000001EXAAY,Sobeys_Covid_Pool?,8823,Safeway Beacon Heights - COVID - PFIZER,T2E 2S6,Alberta,1818 Centre Street NE,Calgary
a2t5o00000001EZAAY,Sobeys_Covid_Pool?,8826,Safeway Ogden - COVID - PFIZER,T2C 2N5,Alberta,7740 - 18 Street SE,Calgary
a2t5o00000001EaAAI,Sobeys_Covid_Pool?,8827,Safeway Woodbine Square - COVID - PFIZER,T2W 4N7,Alberta,2525 Woodview Drive SW,Calgary
a2t5o00000001EbAAI,Sobeys_Covid_Pool?,8830,Safeway Tower Lane Mall - COVID - PFIZER,T4B 1E1,Alberta,505 Main Street,Airdrie
a2t5o00000001EcAAI,Sobeys_Covid_Pool?,8831,Safeway Castleridge - COVID - PFIZER,T3J 3J8,Alberta,33 Castleridge Boulevard NE,Calgary
a2t5o00000001EdAAI,Sobeys_Covid_Pool?,8833,Safeway Crowfoot - COVID - PFIZER,T3G 2L5,Alberta,99 Crowfoot Crescent NW,Calgary
a2t5o00000001EeAAI,Sobeys_Covid_Pool?,8855,Safeway Meadowlark - COVID - PFIZER,T5R 5W9,Alberta,8720 - 156 Street,Edmonton
a2t5o00000001EfAAI,Sobeys_Covid_Pool?,1713,Sobeys Forest Lawn - COVID - PFIZER,T2A 0V7,Alberta,5101 17th Avenue SE,Calgary
a2t5o00000001EgAAI,Sobeys_Covid_Pool?,3035,Sobeys Namao Center - COVID - PFIZER,T5Z 3L1,Alberta,9611-167 Ave NW,Edmonton
a2t5o00000001EhAAI,Sobeys_Covid_Pool?,3101,Sobeys St. Albert - COVID - PFIZER,T8N 5J9,Alberta,392 St. Albert Road,St. Albert
a2t5o00000001EiAAI,Sobeys_Covid_Pool?,3105,Sobeys Gaetz South - COVID - PFIZER,T4R 2K1,Alberta,2110 50 Avenue,Red Deer
a2t5o00000001EjAAI,Sobeys_Covid_Pool?,3194,Sobeys Lewis Estates - COVID - MODERNA,T5T 4K5,Alberta,1030 Webber Greens Drive NW,Edmonton
a2t5o00000001EkAAI,Sobeys_Covid_Pool?,4292,FreshCo Tamarack - COVID - PFIZER,T6T 0Y2,Alberta,2355 - 17 Street NW,Edmonton
a2t5o00000001ElAAI,Sobeys_Covid_Pool?,5020,Sobeys Cranston - COVID - PFIZER,T3M 0S9,Alberta,356 Cranston Rd SE Unit 3000,Calgary
a2t5o00000001EmAAI,Sobeys_Covid_Pool?,5028,Sobeys Silverado - COVID - PFIZER,T2X 0T9,Alberta,704 - 19369 Sheriff King St. S.W.,Calgary
a2t5o00000001EnAAI,Sobeys_Covid_Pool?,5169,Sobeys Southbrook - COVID - PFIZER,T6W 1S4,Alberta,1109 James Mowatt Trail  ,Edmonton
a2t5o00000001EoAAI,Sobeys_Covid_Pool?,5172,Sobeys Airdrie - COVID - PFIZER,T4B 0V7,Alberta,100 65 MacKenzie Way SW,Airdrie
a2t5o00000001EpAAI,Sobeys_Covid_Pool?,5173,Sobeys Hollick Kenyon - COVID - PFIZER,T5Y 0L2,Alberta,5119-167 Avenue NW,Edmonton
a2t5o00000001EqAAI,Sobeys_Covid_Pool?,5190,Sobeys Walker - COVID - PFIZER,T6X 1X2,Alberta,5309 Ellerslie Road S.W.,Edmonton
a2t5o00000001ErAAI,Sobeys_Covid_Pool?,8835,Safeway Whitehorn - COVID - PFIZER,T1Y 6J2,Alberta,3550 32 Avenue NE,Calgary
a2t5o00000001EsAAI,Sobeys_Covid_Pool?,8841,Safeway SouthCentre - COVID - PFIZER,T2J 6S1,Alberta,11011 Bonaventure Drive SE,Calgary
a2t5o00000001EtAAI,Sobeys_Covid_Pool?,8842,Safeway Glenmore Landing - COVID - PFIZER,T2V 5A8,Alberta,1600 - 90 Avenue SW,Calgary
a2t5o00000001EuAAI,Sobeys_Covid_Pool?,8844,Safeway Dalhousie Station - COVID - PFIZER,T3A 5R8,Alberta,5005 Dalhousie Drive NW,Calgary
a2t5o00000001EvAAI,Sobeys_Covid_Pool?,8857,Safeway Leduc - COVID - PFIZER,T9E 6N7,Alberta,6112 - 50 Street,Leduc
a2t5o00000001EwAAI,Sobeys_Covid_Pool?,8858,Safeway Riverbend Square - COVID - PFIZER,T6R 2E3,Alberta,576 Riverbend Square NW,Edmonton
a2t5o00000001ExAAI,Sobeys_Covid_Pool?,8859,Safeway Gateway - COVID - PFIZER,T8N 5T8,Alberta,300 - 2 Hebert Road,St. Albert
a2t5o00000001EyAAI,Sobeys_Covid_Pool?,8863,Safeway Inglewood - COVID - PFIZER,T8N 5Z9,Alberta,395 St. Albert Trail,St. Albert
a2t5o00000001EzAAI,Sobeys_Covid_Pool?,8866,Safeway Coliseum - COVID - PFIZER,T5B 0S1,Alberta,8118 - 118 Avenue NW,Edmonton
a2t5o00000001F0AAI,Sobeys_Covid_Pool?,8867,Safeway Oliver - COVID - PFIZER,T5K 2S5,Alberta,11410 - 104 Avenue NW,Edmonton
a2t5o00000001F2AAI,Sobeys_Covid_Pool?,8874,Safeway Wye Road - COVID - PFIZER,T8A 4N5,Alberta,985 Fir Street,Sherwood Park
a2t5o00000001F3AAI,Sobeys_Covid_Pool?,8877,Safeway Port O'Call Mall - COVID - PFIZER,T4N 3Z6,Alberta,4408 50th Avenue,Red Deer
a2t5o00000001F4AAI,Sobeys_Covid_Pool?,8879,Safeway Manning Crossing - COVID - PFIZER,T5A 5A1,Alberta,500 Manning Crossing NW,Edmonton
a2t5o00000001F5AAI,Sobeys_Covid_Pool?,8880,Safeway Terra Losa - COVID - PFIZER,T5T 5L5,Alberta,9710 - 170 Street NW,Edmonton
a2t5o00000001F7AAI,Sobeys_Covid_Pool?,8885,Safeway Stony Plain - COVID - PFIZER,T7Z 1L1,Alberta,4202 South Park Drive,Stony Plain
a2t5o00000001F9AAI,Sobeys_Covid_Pool?,8888,Safeway South View - COVID - PFIZER,T8V 6H7,Alberta,8100 - 100 Street,Grande Prairie
a2t5o00000001FAAAY,Sobeys_Covid_Pool?,8889,Safeway Pallisades Square - COVID - PFIZER,T5L 4Y8,Alberta,12950 - 137 Avenue NW,Edmonton
a2t5o00000001FBAAY,Sobeys_Covid_Pool?,8891,Safeway Westmount Centre - COVID - PFIZER,T5M 3L7,Alberta,601- 111 Ave and Groat Road,Edmonton
a2t5o00000001FCAAY,Sobeys_Covid_Pool?,8892,Safeway Northgate Centre - COVID - PFIZER,T5E 5R8,Alberta,200- 9499 - 137 Avenue NW,Edmonton
a2t5o00000001FDAAY,Sobeys_Covid_Pool?,8893,Safeway Capilano Shopping Centre - COVID - PFIZER,T6A 0A1,Alberta,5821 Terrace Road NW,Edmonton
a2t5o00000001FEAAY,Sobeys_Covid_Pool?,8904,Safeway Southgate - COVID - PFIZER,T6H 4M6,Alberta,100A; 5015 - 111 Street NW,Edmonton
a2t5o00000001FFAAY,Sobeys_Covid_Pool?,8905,Safeway Jasper Gates - COVID - PFIZER,T5P 4W1,Alberta,15007 Stony Plain Road NW,Edmonton
a2t5o00000001FGAAY,Sobeys_Covid_Pool?,8906,Safeway Windermere Safeway - COVID - PFIZER,T6W 0L9,Alberta,5110 Windermere Blvd,Edmonton
a2t5o00000001FIAAY,Sobeys_Covid_Pool?,8908,Safeway Millbourne Mall - COVID - PFIZER,T6K 3L6,Alberta,38 Ave. & Millwoods Road,Edmonton
a2t5o00000001FJAAY,Sobeys_Covid_Pool?,8909,Safeway Saddle Ridge - COVID - PFIZER,T3J 0H5,Alberta,850 Saddletowne Circle NE,Calgary
a2t5o00000001FKAAY,Sobeys_Covid_Pool?,8912,Safeway Garrison Woods - COVID - PFIZER,T2T 6E3,Alberta,2425 - 34 Avenue SW,Calgary
a2t5o00000001FLAAY,Sobeys_Covid_Pool?,8913,Safeway North Hill Center - COVID - PFIZER,T2N 1M7,Alberta,#1846; 1632 - 14 Avenue NW,Calgary
a2t5o00000001FMAAY,Sobeys_Covid_Pool?,8914,Safeway Cochrane - COVID - PFIZER,T4C 2A5,Alberta,304 - 5 Avenue West,Cochrane
a2t5o00000001FNAAY,Sobeys_Covid_Pool?,8915,Safeway Division Avenue - COVID - PFIZER,T1A 2J9,Alberta,615 Division Avenue South,Medicine Hat
a2t5o00000001FOAAY,Sobeys_Covid_Pool?,8916,Safeway Montgomery - COVID - PFIZER,T3B 0N3,Alberta,5048 16 Avenue NW,Calgary
a2t5o00000001FPAAY,Sobeys_Covid_Pool?,8917,Safeway Okotoks - COVID - PFIZER,T1S 1B3,Alberta,610 Big Rock Lane (Box 1380),Okotoks
a2t5o00000001FQAAY,Sobeys_Covid_Pool?,8894,Safeway Fort Saskatchewan - COVID - PFIZER,T8L 4P4,Alberta,9450 - 86 Avenue,Fort Saskatchewan
a2t5o00000001FRAAY,Sobeys_Covid_Pool?,8895,Safeway Garneau - COVID - PFIZER,T6G 0S8,Alberta,10930 - 82 Avenue NW,Edmonton
a2t5o00000001FSAAY,Sobeys_Covid_Pool?,8896,Safeway Brooks - COVID - PFIZER,T1R 0W3,Alberta,550 Cassils Road West,Brooks
a2t5o00000001FTAAY,Sobeys_Covid_Pool?,8897,Safeway Spruce Grove - COVID - PFIZER,T7X 1R2,Alberta,94 Mcleod Avenue,Spruce Grove
a2t5o00000001FUAAY,Sobeys_Covid_Pool?,8918,Safeway Thorncliffe - COVID - PFIZER,T2K 1B3,Alberta,5607 - 4 Street NW,Calgary
a2t5o00000001FVAAY,Sobeys_Covid_Pool?,8919,Safeway Canmore - COVID - PFIZER,T1W 1P4,Alberta,1200 Railway Avenue,Canmore
a2t5o00000001FWAAY,Sobeys_Covid_Pool?,8920,Safeway West Lethbridge - COVID - PFIZER,T1J 4T3,Alberta,550 University Drive W.,Lethbridge
a2t5o00000001FXAAY,Sobeys_Covid_Pool?,8921,Safeway Heritage - COVID - PFIZER,T6J 5E5,Alberta,2304 - 109 Street NW,Edmonton
a2t5o00000001FYAAY,Sobeys_Covid_Pool?,8922,Safeway Lloydminster Mall - COVID - PFIZER,T9V 0A7,Alberta,5211 - 44 Street,Lloydminster
a2t5o00000001FZAAY,Sobeys_Covid_Pool?,8924,Safeway Sherwood Park Mall - COVID - PFIZER,T8A 3H9,Alberta,2020 Sherwood Drive,Sherwood Park
a2t5o00000001FaAAI,Sobeys_Covid_Pool?,8928,Safeway Abbotsfield Mall - COVID - PFIZER,T5W 0Z3,Alberta,3210 - 118 Avenue NW,Edmonton
a2t5o00000001FbAAI,Sobeys_Covid_Pool?,8989,Safeway South Trail Crossing - COVID - PFIZER,T2Z 3V8,Alberta,#100; 4915 - 130 Avenue SE,Calgary
a2t5o00000001FcAAI,Sobeys_Covid_Pool?,8990,Safeway Glamorgan - COVID - PFIZER,T3E 6L6,Alberta,3737 - 37 Street SW,Calgary
a2t5o00000001FdAAI,Sobeys_Covid_Pool?,8991,Safeway Chestermere Station - COVID - PFIZER,T1X 1V2,Alberta,100; 135 Chestermere Station Way,Chestermere
a2t5o00000001K4AAI,Sobeys_Covid_Pool?,8824,Safeway Kensington - COVID - PFIZER,T2N 1V9,Alberta,410 - 10 Street NW,Calgary
a2t5o00000001K5AAI,Sobeys_Covid_Pool?,8871,Safeway Northgate - COVID - PFIZER,T8V 4A9,Alberta,9925 - 114 Avenue,Grande Prairie
a2t5o00000001K6AAI,Sobeys_Covid_Pool?,8907,Safeway Downtown - COVID - PFIZER,T9H 2J8,Alberta,9601 Franklin Avenue,Fort McMurray
a2t5o000000023ZAAQ,Sobeys_Covid_Pool?,8830,Safeway Tower Lane Mall - COVID - MODERNA,T4B 1E1,Alberta,505 Main Street,Airdrie
a2t5o000000023aAAA,Sobeys_Covid_Pool?,1713,Sobeys Forest Lawn - COVID - ASTRAZENECA,T2A 0V7,Alberta,5101 17th Avenue SE,Calgary
a2t5o000000023bAAA,Sobeys_Covid_Pool?,3101,Sobeys St. Albert - COVID - MODERNA,T8N 5J9,Alberta,392 St. Albert Road,St. Albert
a2t5o000000023cAAA,Sobeys_Covid_Pool?,3194,Sobeys Lewis Estates - COVID - PFIZER,T5T 4K5,Alberta,1030 Webber Greens Drive NW,Edmonton
a2t5o000000023dAAA,Sobeys_Covid_Pool?,8899,Safeway Wetaskiwin - COVID - MODERNA,T9A 2B1,Alberta,3901 - 56 Street,Wetaskiwin
a2t5o000000023eAAA,Sobeys_Covid_Pool?,1129,Sobeys Royal Oak - COVID - MODERNA,T3G 5T4,Alberta,125-8888 Country Hills Boulevard NW,Calgary
a2t5o000000023fAAA,Sobeys_Covid_Pool?,1147,Sobeys Village Mall - COVID - ASTRAZENECA,T4N 4C6,Alberta,200-6380 50 Ave,Red Deer
a2t5o000000023gAAA,Sobeys_Covid_Pool?,3143,Sobeys Mill Woods - COVID - MODERNA,T6L 7G5,Alberta,5011 23 Avenue NW,Edmonton
a2t5o000000023hAAA,Sobeys_Covid_Pool?,3153,Sobeys Nottingham - COVID - MODERNA,T8A 6G3,Alberta,688 Wye Road,Sherwood Park
a2t5o000000023iAAA,Sobeys_Covid_Pool?,3184,Sobeys Beaumont - COVID - MODERNA,T4X 1T8,Alberta,5802 - 50th Street,Beaumont
a2t5o000000023jAAA,Sobeys_Covid_Pool?,8863,Safeway Inglewood - COVID - MODERNA,T8N 5Z9,Alberta,395 St. Albert Trail,St. Albert
a2t5o000000023kAAA,Sobeys_Covid_Pool?,8883,Safeway Cornerstone - COVID - MODERNA,T4V 4T1,Alberta,200; 6800 - 48 Avenue,Camrose
a2t5o000000023lAAA,Sobeys_Covid_Pool?,8912,Safeway Garrison Woods - COVID - MODERNA,T2T 6E3,Alberta,2425 - 34 Avenue SW,Calgary
a2t5o000000023mAAA,Sobeys_Covid_Pool?,8917,Safeway Okotoks - COVID - MODERNA,T1S 1B3,Alberta,610 Big Rock Lane (Box 1380),Okotoks
a2t5o000000023nAAA,Sobeys_Covid_Pool?,8894,Safeway Fort Saskatchewan - COVID - MODERNA,T8L 4P4,Alberta,9450 - 86 Avenue,Fort Saskatchewan
a2t5o000000023oAAA,Sobeys_Covid_Pool?,8897,Safeway Spruce Grove - COVID - MODERNA,T7X 1R2,Alberta,94 Mcleod Avenue,Spruce Grove
a2t5o000000023pAAA,Sobeys_Covid_Pool?,8920,Safeway West Lethbridge - COVID - ASTRAZENECA,T1J 4T3,Alberta,1; 550 University Drive W.,Lethbridge
a2t5o000000023qAAA,Sobeys_Covid_Pool?,8924,Safeway Sherwood Park Mall - COVID - MODERNA,T8A 3H9,Alberta,2020 Sherwood Drive,Sherwood Park
a2t5o00000002DkAAI,Sobeys_Covid_Pool?,8858,Safeway Riverbend Square - COVID - MODERNA,T6R 2E3,Alberta,576 Riverbend Square NW,Edmonton
a2t5o0000000858AAA,Sobeys_Covid_Pool?,8826,Safeway Ogden - COVID - MODERNA,T2C 2N5,Alberta,7740 - 18 Street SE,Calgary
a2t5o000000084oAAA,Sobeys_Covid_Pool?,8812,Safeway Downtown - COVID - MODERNA,T2R 0E6,Alberta,813 - 11 Avenue SW,Calgary
a2t5o0000000845AAA,Sobeys_Covid_Pool?,1145,Sobeys Millrise - COVID - MODERNA,T2Y 5G7,Alberta,2000-150 Millrise  Boulevard SW,Calgary
a2t5o000000084FAAQ,Sobeys_Covid_Pool?,3132,Sobeys Beaumaris - COVID - MODERNA,T5X 6C3,Alberta,15367 Castledowns Road NW,Edmonton
a2t5o000000087JAAQ,Sobeys_Covid_Pool?,8889,Safeway Pallisades Square - COVID - MODERNA,T5L 4Y8,Alberta,12950 - 137 Avenue NW,Edmonton
a2t5o000000084KAAQ,Sobeys_Covid_Pool?,5191,Sobeys Nolan Hill - COVID - MODERNA,T3R 0J3,Alberta,700 Nolan Hill Blvd NW,Calgary
a2t5o000000088RAAQ,Sobeys_Covid_Pool?,8919,Safeway Canmore - COVID - MODERNA,T1W 1P4,Alberta,1200 Railway Avenue,Canmore
a2t5o000000088MAAQ,Sobeys_Covid_Pool?,8896,Safeway Brooks - COVID - MODERNA,T1R 0W3,Alberta,550 Cassils Road West,Brooks
a2t5o000000087EAAQ,Sobeys_Covid_Pool?,8888,Safeway South View - COVID - MODERNA,T8V 6H7,Alberta,8100 - 100 Street,Grande Prairie
a2t5o000000083MAAQ,Sobeys_Covid_Pool?,8847,Safeway Shawnessey - COVID - MODERNA,T2Y 2Z3,Alberta,70 Shawville Boulevard SE,Calgary
a2t5o00000002DzAAI,Sobeys_Covid_Pool?,8907,Safeway Downtown - COVID - MODERNA,T9H 2J8,Alberta,9601 Franklin Avenue,Fort McMurray
a2t5o0000000887AAA,Sobeys_Covid_Pool?,8915,Safeway Division Avenue - COVID - MODERNA,T1A 2J9,Alberta,615 Division Avenue South,Medicine Hat
a2t5o000000086fAAA,Sobeys_Covid_Pool?,8866,Safeway Coliseum - COVID - MODERNA,T5B 0S1,Alberta,8118 - 118 Avenue NW,Edmonton
a2t5o00000002DaAAI,Sobeys_Covid_Pool?,1117,Sobeys Bridlewood - COVID - MODERNA,T2Y 4S6,Alberta,100-2335 162 Avenue SW,Calgary
a2t5o000000085XAAQ,Sobeys_Covid_Pool?,1713,Sobeys Forest Lawn - COVID - MODERNA,T2A 0V7,Alberta,5101 17th Avenue SE,Calgary
a2t5o000000088qAAA,Sobeys_Covid_Pool?,8824,Safeway Kensington - COVID - MODERNA,T2N 1V9,Alberta,410 - 10 Street NW,Calgary
a2t5o0000000840AAA,Sobeys_Covid_Pool?,1139,Sobeys Country Hills - COVID - MODERNA,T3K 5H2,Alberta,200-500 Country Hills Boulevard NE,Calgary
a2t5o000000084eAAA,Sobeys_Covid_Pool?,8805,IGA Banff - COVID - MODERNA,T1L 1B4,Alberta,318 Marten Street (BOX 1450),Banff
